三重埔庄,,4.83 ,土地調查局三等三角點,3,3-647,花崗石,25.07444364 ,121.49536533 ,299141.643 ,2774318.633 ,三重,三重交流道旁赫幽祠後,,
乙六階鼻,,82.52 ,土地調查局三等三角點,3,3-648,花崗石,23.73351358 ,121.48586178 ,298704.936 ,2625802.396 ,鳳林,廢點，找不到,,
大崙山,,111.38 ,土地調查局三等三角點,3,3-649,花崗石,24.98941203 ,121.16787661 ,266116.557 ,2764818.745 ,中壢,找不到,,
后寮莊,,169.40 ,土地調查局三等三角點,3,3-650,花崗石,24.92939656 ,121.23239194 ,272640.841 ,2758181.312 ,中壢,遊泳路120巷9弄3號西側的院子裏,,
月眉,,88.73 ,土地調查局三等三角點,3,3-651,花崗石,25.00492903 ,121.19526036 ,268878.507 ,2766540.945 ,中壢,缺角,,
羅打結山,,456.31 ,土地調查局三等三角點,3,3-652,花崗石,22.64577594 ,121.00866239 ,250061.869 ,2505268.363 ,金峰 太麻里,找不到,,"另有""俯(09)""圖根點"
千金湖山,,212.66 ,土地調查局三等三角點,3,3-653,花崗石,22.49836283 ,120.62642386 ,210735.894 ,2488994.279 ,來義,,,
風爐塞山,南勢角山,302.14 ,土地調查局三等三角點,3,3-654,花崗石,24.96927978 ,121.49574792 ,299222.851 ,2762670.049 ,中和 新店,,,
瑪陵尖,東勢下股山,230.34 ,土地調查局三等三角點,3,3-655,花崗石,25.10891983 ,121.69920444 ,319685.630 ,2778228.552 ,七堵,,,另有2-1055
劍潭山,,153.21 ,土地調查局三等三角點,3,3-657,花崗石,25.08427306 ,121.52929889 ,302560.609 ,2775420.286 ,台北中山 士林,找不到,,另有2-1064
母亞間,頭人埔山 北秀巒山,447.23 ,土地調查局三等三角點,3,3-658,花崗石,23.22832192 ,121.25879550 ,275657.193 ,2569796.764 ,卓溪,,,
月眉,,59.88 ,土地調查局三等三角點,3,3-659,花崗石,23.87141117 ,121.56039017 ,306241.978 ,2641101.702 ,壽豐,,,
大掃別,,41.06 ,土地調查局三等三角點,3,3-660,花崗石,23.29469803 ,121.43479339 ,293646.893 ,2577189.712 ,長濱,樹林中，被移到旁邊,,
南石雨傘,玉水橋,16.33 ,土地調查局三等三角點,3,3-661,花崗石,23.16709436 ,121.40427178 ,290564.177 ,2563049.771 ,成功,找不到？,,
前麒麟山,,216.49 ,土地調查局三等三角點,3,3-662,花崗石,23.08951303 ,121.34913019 ,284939.132 ,2554443.891 ,成功,,,
末廣,大禹,102.49 ,土地調查局三等三角點,3,3-663,花崗石,23.38055706 ,121.33076650 ,282983.928 ,2586669.656 ,玉里,找不到？,,
二重埔庄,,5.73 ,土地調查局三等三角點,3,3-664,花崗石,25.04209289 ,121.46756731 ,296349.860 ,2770725.406 ,三重,金陵女中厚生樓西南，埋在水泥下,,另有大正七年點
樹林口,,249.22 ,土地調查局三等三角點,3,3-665,花崗石,25.08211233 ,121.38661692 ,288168.570 ,2775131.736 ,淡水,找不到，被埋在道路下,,
赤牛嶺,,283.19 ,土地調查局三等三角點,3,3-666,花崗石,21.98917381 ,120.76893739 ,225313.236 ,2432586.899 ,恆春,,,
獅子獅山,,517.53 ,土地調查局三等三角點,3,3-668,花崗石,22.39987864 ,120.90672350 ,239568.254 ,2478044.603 ,大武,,,
跋便,,26.98 ,土地調查局三等三角點,3,3-669,花崗石,23.07418222 ,121.35543767 ,285589.471 ,2552747.749 ,成功,斷頭,,
石雨傘山,,221.62 ,土地調查局三等三角點,3,3-670,花崗石,23.18092008 ,121.39253753 ,289358.633 ,2564577.564 ,東河,找不到,,
志羅億山,,298.83 ,土地調查局三等三角點,3,3-671,花崗石,22.97189047 ,121.29886667 ,279815.905 ,2541407.560 ,東河,,,
三和,美和,7.40 ,土地調查局三等三角點,3,3-672,花崗石,22.67680903 ,121.05143036 ,254456.111 ,2508704.973 ,太麻里,廢點，找不到,,
針茅彌,,15.18 ,土地調查局三等三角點,3,3-673,花崗石,22.91084522 ,121.26557803 ,276414.750 ,2534641.569 ,東河,在屏東東港山友處,,
都歷,,6.40 ,土地調查局三等三角點,3,3-674,花崗石,23.01982183 ,121.33514406 ,283523.763 ,2546723.156 ,成功,廢點，找不到,,
火燒寮山,獅公髻尾山 傑士嶺,840.09 ,土地調查局三等三角點,3,3-675,花崗石,24.97476581 ,121.71817419 ,321677.399 ,2763379.597 ,石碇 平溪 坪林 ,,,另有2-1041
里行,,212.82 ,土地調查局三等三角點,3,3-676,花崗石,23.20257056 ,121.25536544 ,275311.168 ,2566944.480 ,富里,,,另有3-IC087在廟前但已斷頭
加路蘭山北,,169.82 ,土地調查局三等三角點,3,3-677,花崗石,22.83740633 ,121.17775500 ,267415.460 ,2526496.562 ,卑南,,,
石雨傘,,7.54 ,土地調查局三等三角點,3,3-678,花崗石,23.17759311 ,121.40203917 ,290332.387 ,2564211.769 ,成功,找不到？,,
三瓜子坑山,,536.28 ,土地調查局三等三角點,3,3-679,花崗石,25.08526875 ,121.81307142 ,331185.320 ,2775672.889 ,瑞芳,,,
三座山,,138.11 ,土地調查局三等三角點,3,3-680,花崗石,24.96597028 ,121.19508469 ,268867.000 ,2762226.000 ,中壢,找不到,,另有3-IC100
加走灣頭山,,223.64 ,土地調查局三等三角點,3,3-681,花崗石,23.32776200 ,121.43670833 ,293831.424 ,2580851.966 ,長濱,在山下保安宮廟儲藏間，紅布包住,,
城仔埔,,20.69 ,土地調查局三等三角點,3,3-682,花崗石,23.33643608 ,121.46562964 ,296785.841 ,2581821.768 ,長濱,找不到,,
三貢嶺山,烏月山,441.16 ,土地調查局三等三角點,3,3-683,花崗石,24.99501578 ,121.63960747 ,313734.900 ,2765581.992 ,深坑 石碇,,,
馬久答,,224.12 ,土地調查局三等三角點,3,3-684,花崗石,23.41810583 ,121.37822356 ,287824.203 ,2590839.694 ,玉里,,,
鎮平,,70.96 ,土地調查局三等三角點,3,3-685,花崗石,24.76838897 ,121.72153383 ,322137.640 ,2740521.317 ,員山,,,
烏松,,10.94 ,土地調查局三等三角點,3,3-686,花崗石,22.58411917 ,120.28968569 ,176135.193 ,2498615.695 ,旗津,找不到,,另有3-IC079在工廠最高點
考潭,,60.92 ,土地調查局三等三角點,3,3-688,花崗石,22.59593942 ,120.39392181 ,186858.410 ,2499877.077 ,大寮,找不到,,另有S-34石柱
東河,南東河,23.74 ,土地調查局三等三角點,3,3-689,花崗石,22.96808378 ,121.30577697 ,280525.346 ,2540987.495 ,東河,廢點，找不到？,,"另有省府""補鄧(55)""圖根補點"
加里猛狎山,西金樽山,124.97 ,土地調查局三等三角點,3,3-690,花崗石,22.94640544 ,121.27626236 ,277503.432 ,2538581.110 ,東河,,,
光復,,210.61 ,土地調查局三等三角點,3,3-691,花崗石,23.67168050 ,121.41985142 ,291995.767 ,2618933.188 ,鳳林,,,
七星嶺,,161.02 ,土地調查局三等三角點,3,3-692,花崗石,24.60655739 ,121.86331544 ,336589.000 ,2722680.000 ,蘇澳,軍事管制區,,另有2-1156；西500M處山頭另有：2-IC023、海軍基石在管制區
北烏漏山,大肚消,263.22 ,土地調查局三等三角點,3,3-693,花崗石,23.54456161 ,121.39392494 ,289390.144 ,2604847.869 ,瑞穗,,,
楠山,大庄,264.14 ,土地調查局三等三角點,3,3-694,花崗石,23.25727942 ,121.30573839 ,280454.742 ,2573012.563 ,富里,廢點，找不到,,"另有省府""補陳(25)""圖根補點在東峰但找不到"
南港山,,373.90 ,土地調查局三等三角點,3,3-695,花崗石,25.02557411 ,121.58621081 ,308329.830 ,2768942.374 ,台北信義 南港,,,
紅頭山,,551.44 ,土地調查局三等三角點,3,3-696,花崗石,22.05300936 ,121.53456922 ,304346.474 ,2439730.952 ,蘭嶼,,,另有一等補點
彭子存山,,188.80 ,土地調查局三等三角點,3,3-697,花崗石,23.26627464 ,121.41043453 ,291164.349 ,2574034.764 ,長濱,,,
沙汝灣山,,136.36 ,土地調查局三等三角點,3,3-698,花崗石,23.21999181 ,121.39526392 ,289626.081 ,2568905.108 ,成功,受損,,
水母丁,,9.61 ,土地調查局三等三角點,3,3-699,花崗石,23.39812344 ,121.48050497 ,298284.069 ,2588658.149 ,長濱,找不到？,,
二格山,石尖山,678.13 ,土地調查局三等三角點,3,3-701,花崗石,24.96723219 ,121.61963556 ,311732.916 ,2762495.070 ,文山 深坑 石碇,,,
信義山,都歷下山,236.24 ,土地調查局三等三角點,3,3-702,花崗石,23.02319506 ,121.32114250 ,282087.743 ,2547093.454 ,成功,,,
北加路蘭,,10.20 ,土地調查局三等三角點,3,3-703,花崗石,22.82139400 ,121.19119461 ,268797.125 ,2524725.136 ,卑南,廢點，找不到,,"另有省府""補林(45)""圖根補點但找不到"
吉田橋,南小馬武窟,79.54 ,土地調查局三等三角點,3,3-704,花崗石,22.98178494 ,121.30899811 ,280852.473 ,2542505.331 ,成功,,,
都威,,42.14 ,土地調查局三等三角點,3,3-705,花崗石,23.19906986 ,121.39448894 ,289553.000 ,2566588.000 ,成功,,,
白守蓮,,88.45 ,土地調查局三等三角點,3,3-706,花崗石,23.12337711 ,121.39867119 ,290004.085 ,2558206.971 ,成功,找不到,,
武罕莊,,2.77 ,土地調查局三等三角點,3,3-707,花崗石,24.65988586 ,121.79081139 ,329213.111 ,2728542.321 ,冬山,,,
西加路蘭山,,208.15 ,土地調查局三等三角點,3,3-708,花崗石,22.81511378 ,121.17136750 ,266762.729 ,2524027.313 ,卑南,找不到,,另有3-IC444
卡里屯溪,加里洞,120.35 ,土地調查局三等三角點,3,3-709,花崗石,23.69350253 ,121.48329436 ,298458.410 ,2621370.384 ,鳳林,崖邊,,
龜山頭,,219.29 ,土地調查局三等三角點,3,3-710,花崗石,24.90466561 ,121.14890967 ,264212.558 ,2755430.455 ,楊梅,,,另有刻了三等點及楊梅一等天文點的大石柱
竹湖山,,276.71 ,土地調查局三等三角點,3,3-711,花崗石,23.28674731 ,121.41195008 ,291312.882 ,2576302.440 ,長濱,,,
觀音山,,221.74 ,土地調查局三等三角點,3,3-712,花崗石,23.39195206 ,121.35886228 ,285852.961 ,2587938.258 ,玉里,找不到,,另有3-IC323；另有省府圖根補點
大友庄,,5.50 ,土地調查局三等三角點,3,3-713,花崗石,25.07070103 ,121.47290194 ,296877.000 ,2773896.000 ,三重,找不到,,另有3-IC713
埔頂莊,,136.79 ,土地調查局三等三角點,3,3-714,花崗石,24.95776850 ,121.23994453 ,273398.000 ,2761325.000 ,中壢,找不到,,另有3-IC181但找不到
埤子頭山,,150.12 ,土地調查局三等三角點,3,3-715,花崗石,22.68519886 ,120.62419303 ,210558.767 ,2509682.079 ,內埔,,,
頭人埔,,220.94 ,土地調查局三等三角點,3,3-716,花崗石,23.21706756 ,121.27462389 ,277279.507 ,2568553.375 ,富里,找不到基石，磐石在富里山友處,,"另有總督府""三(15)""圖根補點但找不到，另有省府""補呂(48)""圖根補點但找不到"
番子崙,,5.95 ,土地調查局三等三角點,3,3-717,花崗石,22.37943456 ,120.57506036 ,205414.337 ,2475840.272 ,枋寮,廢點，找不到,,"另有3-IC282但找不到，另有省府""補陳(17)""圖根補點但找不到"
部后莊,,8.22 ,土地調查局三等三角點,3,3-718,花崗石,24.72470531 ,121.82384064 ,332513.117 ,2735741.378 ,壯圍,,,
旭社,南三和,8.38 ,土地調查局三等三角點,3,3-719,花崗石,22.67016306 ,121.03622439 ,252893.840 ,2507968.746 ,太麻里,廢點，找不到,,"另有省府""補林(44)""圖根補點"
山子頂,,209.01 ,土地調查局三等三角點,3,3-720,花崗石,24.98507797 ,121.33999836 ,283493.515 ,2764371.555 ,龜山,,,
西白守蓮山,,209.90 ,土地調查局三等三角點,3,3-721,花崗石,23.12822125 ,121.37876206 ,287963.582 ,2558737.993 ,成功,斷頭，號碼看不到,,
東烏漏山,,183.91 ,土地調查局三等三角點,3,3-722,花崗石,23.52875572 ,121.39161911 ,289159.531 ,2603096.840 ,瑞穗,,,
大武窟山,,654.32 ,土地調查局三等三角點,3,3-723,花崗石,22.56148150 ,120.96717800 ,245796.434 ,2495935.405 ,太麻里,,,
掃別山,,375.58 ,土地調查局三等三角點,3,3-724,花崗石,23.30872797 ,121.42162425 ,292295.215 ,2578739.517 ,長濱,,,
北吳全城,,34.51 ,土地調查局三等三角點,3,3-725,花崗石,23.90147881 ,121.55877119 ,306064.164 ,2644430.914 ,壽豐,廢點，找不到,,
長濱山,,89.51 ,土地調查局三等三角點,3,3-726,花崗石,23.32239642 ,121.45565164 ,295770.529 ,2580263.713 ,長濱,,,另有2-1216在另一山頭但找不到
錫板庄,海尾山,56.32 ,土地調查局三等三角點,3,3-727,花崗石,25.25684306 ,121.48329047 ,297851.202 ,2794517.790 ,三芝,,,
花蓮山,,76.52 ,土地調查局三等三角點,3,3-728,花崗石,23.93283444 ,121.60769236 ,311030.574 ,2647924.208 ,壽豐,在山友處,,
合仔山,,186.90 ,土地調查局三等三角點,3,3-729,花崗石,23.64916667 ,121.45971842 ,296070.073 ,2616452.300 ,光復,廢點，找不到,,"另有省府""補施(31)""圖根補點"
南成功,,43.43 ,土地調查局三等三角點,3,3-730,花崗石,23.09837925 ,121.37206036 ,287285.754 ,2555431.535 ,成功,駁坎上,,
里龍山,,276.44 ,土地調查局三等三角點,3,3-731,花崗石,23.02856631 ,121.15187972 ,264738.389 ,2547661.098 ,關山,,升為二等,
青蛇山,,441.72 ,土地調查局三等三角點,3,3-732,花崗石,22.05976894 ,121.54295958 ,305209.871 ,2440482.393 ,蘭嶼,,,
大坡山,,389.53 ,土地調查局三等三角點,3,3-733,花崗石,23.12711247 ,121.23706022 ,273450.854 ,2558584.708 ,池上,,,
賀田村,共榮山,125.09 ,土地調查局三等三角點,3,3-734,花崗石,23.88861517 ,121.51919208 ,302039.605 ,2642991.049 ,壽豐,,,
太陽埤,,73.94 ,土地調查局三等三角點,3,3-735,花崗石,24.71433583 ,121.67995467 ,317962.344 ,2734512.678 ,員山,,升為一等？,
鳳林榮民醫院,,132.36 ,土地調查局三等三角點,3,3-736,花崗石,23.72629953 ,121.43687664 ,293713.471 ,2624987.308 ,鳳林,找不到,,
興昌,北八里芒,95.50 ,土地調查局三等三角點,3,3-737,花崗石,22.91097542 ,121.25073264 ,274891.868 ,2534653.380 ,東河,找不到,,
八里芒,,144.99 ,土地調查局三等三角點,3,3-738,花崗石,22.89575028 ,121.23597081 ,273380.240 ,2532965.093 ,東河,找不到,,另有水泥小圖補點但找不到
北都威山,,144.86 ,土地調查局三等三角點,3,3-739,花崗石,23.20697069 ,121.38961631 ,289051.905 ,2567461.608 ,成功,,,
水尾,,120.20 ,土地調查局三等三角點,3,3-740,花崗石,24.97630044 ,121.22587850 ,271974.267 ,2763375.042 ,中壢,墓地中，水泥圈住,x,
魚衡山,魚行山,175.13 ,土地調查局三等三角點,3,3-741,花崗石,24.99853228 ,121.60061486 ,309796.891 ,2765953.455 ,文山 深坑,,,
太麻里二岬,,11.10 ,土地調查局三等三角點,3,3-742,花崗石,22.60354853 ,121.00863233 ,250059.143 ,2500592.839 ,太麻里,找不到,,
象鼻嘴,,53.14 ,土地調查局三等三角點,3,3-743,花崗石,23.82979986 ,121.52802064 ,302962.743 ,2636480.943 ,壽豐,找不到,,
鱉溪邊山,東富里山,345.06 ,土地調查局三等三角點,3,3-744,花崗石,23.17420442 ,121.26804444 ,276614.722 ,2563805.374 ,富里,找不到,,另有省府圖根補點
長良,,162.82 ,土地調查局三等三角點,3,3-745,花崗石,23.27513628 ,121.29066686 ,278908.541 ,2574986.888 ,玉里,找不到,,
脹脹埔山,,408.69 ,土地調查局三等三角點,3,3-748,花崗石,23.14702594 ,121.25275689 ,275054.671 ,2560792.720 ,富里,,,
里牙才,苓仔齊山,246.78 ,土地調查局三等三角點,3,3-749,花崗石,23.47060408 ,121.41043639 ,291099.505 ,2596662.317 ,玉里,斷頭看不到號碼,,另有3-IC324
電光,,198.50 ,土地調查局三等三角點,3,3-750,花崗石,23.01977072 ,121.16996019 ,266592.680 ,2546688.957 ,關山,廢點，找不到，在河中？,,
知矢漢山,草鼻 中興,79.68 ,土地調查局三等三角點,3,3-751,花崗石,23.76617150 ,121.49845206 ,299975.611 ,2629423.549 ,鳳林,,,
大俱來,,87.54 ,土地調查局三等三角點,3,3-752,花崗石,23.37857653 ,121.46647614 ,296857.175 ,2586488.780 ,長濱,在屏東枋寮山友處,,
鳳林山麓,,190.81 ,土地調查局三等三角點,3,3-753,花崗石,23.76184289 ,121.45139067 ,295180.510 ,2628928.163 ,鳳林,,,
西都蘭,,73.64 ,土地調查局三等三角點,3,3-754,花崗石,22.86589378 ,121.21142508 ,270866.707 ,2529655.405 ,東河,找不到,,
南大馬武窟山,北金樽山,221.93 ,土地調查局三等三角點,3,3-755,花崗石,22.95839836 ,121.28585336 ,278484.460 ,2539910.939 ,東河,找不到,,
尒尒,大興村,4.26 ,土地調查局三等三角點,3,3-756,花崗石,24.63601622 ,121.81519642 ,331697.000 ,2725913.000 ,冬山,找不到,,
西美和山,,134.15 ,土地調查局三等三角點,3,3-758,花崗石,22.68613647 ,121.04092017 ,253375.843 ,2509737.430 ,太麻里,樹林內緩斜坡上，非最高點,,
都威山,,204.53 ,土地調查局三等三角點,3,3-759,花崗石,23.19802858 ,121.38352761 ,288431.281 ,2566469.721 ,成功,,,
溪埔,,5.94 ,土地調查局三等三角點,3,3-760,花崗石,22.52137494 ,120.43474661 ,191024.336 ,2491604.753 ,新園,找不到,,另有3-IC285但找不到
利基利基山,,238.66 ,土地調查局三等三角點,3,3-761,花崗石,22.81048636 ,121.15107739 ,264680.426 ,2523512.809 ,卑南,,,
成廣澳,,8.30 ,土地調查局三等三角點,3,3-762,花崗石,23.15512006 ,121.40272806 ,290409.787 ,2561723.311 ,成功,找不到,,
新港下山,,189.57 ,土地調查局三等三角點,3,3-763,花崗石,23.11375800 ,121.37218631 ,287294.263 ,2557134.602 ,成功,,,
大崙莊,,73.20 ,土地調查局三等三角點,3,3-764,花崗石,25.01956950 ,121.17414569 ,266745.137 ,2768159.850 ,中壢,找不到,,另有3-76011在在南邊十字路口雜貨店頂樓
三角埔頂,,284.56 ,土地調查局三等三角點,3,3-765,花崗石,25.00555217 ,121.40049206 ,289593.569 ,2766656.376 ,樹林 龜山,,,
石光,,141.03 ,土地調查局三等三角點,3,3-766,花崗石,23.33616358 ,121.33482625 ,283410.356 ,2581754.696 ,玉里,找不到,,
大埔尾,,167.13 ,土地調查局三等三角點,3,3-767,花崗石,22.94739936 ,121.16308581 ,265896.900 ,2538674.532 ,鹿野,離駁崁2M,,
登雅遠,,48.39 ,土地調查局三等三角點,3,3-768,花崗石,22.95154744 ,121.28561356 ,278461.337 ,2539152.292 ,東河,廢點，找不到？,,"另有省府""補鄧(55)""圖補根點"
寧埔山,,211.88 ,土地調查局三等三角點,3,3-769,花崗石,23.25032639 ,121.40654847 ,290771.694 ,2572267.524 ,長濱,,,
銅文山,,247.48 ,土地調查局三等三角點,3,3-770,花崗石,23.92698339 ,121.53060153 ,303185.790 ,2647244.519 ,壽豐,,,
米侖山,美崙山,104.65 ,土地調查局三等三角點,3,3-771,花崗石,23.98914767 ,121.61383736 ,311629.071 ,2654163.313 ,花蓮,找不到,,另有一等本點但找不到，另有1-IC008
網調口,,425.90 ,土地調查局三等三角點,3,3-772,花崗石,23.15285536 ,121.21770961 ,271464.628 ,2561432.582 ,富里,,,另有2-1154
下田寮,,2.54 ,土地調查局三等三角點,3,3-773,花崗石,25.10553608 ,121.50978814 ,300583.562 ,2777768.034 ,北投,嚴重損壞,,
十三行,,11.45 ,土地調查局三等三角點,3,3-774,花崗石,25.15873444 ,121.40328672 ,289824.646 ,2783623.543 ,八里,廢點，找不到,,
田寮,,4.31 ,土地調查局三等三角點,3,3-775,花崗石,22.44023900 ,120.52465286 ,200245.392 ,2482588.513 ,林邊,廢點，找不到,,另有3-IC288
南吳全城,,28.77 ,土地調查局三等三角點,3,3-776,花崗石,23.88291972 ,121.53698131 ,303853.306 ,2642367.016 ,壽豐,廢點，找不到,,
初音山麓,,100.78 ,土地調查局三等三角點,3,3-777,花崗石,23.96909692 ,121.55198431 ,305344.364 ,2651916.701 ,吉安,,,另有圖根點？
崎子頂,,10.27 ,土地調查局三等三角點,3,3-778,花崗石,22.42936650 ,120.48452764 ,196109.369 ,2481398.836 ,林邊,廢點，找不到,,另有3-IC289
加只來山,豐田山,190.62 ,土地調查局三等三角點,3,3-779,花崗石,23.06365428 ,121.33466125 ,283463.321 ,2551576.853 ,成功,,,
富源,公源,112.37 ,土地調查局三等三角點,3,3-781,花崗石,23.53955831 ,121.37686442 ,287649.758 ,2604289.145 ,瑞穗,找不到,,
大竹園,,60.95 ,土地調查局三等三角點,3,3-782,花崗石,25.03751775 ,121.24547100 ,273940.281 ,2770159.043 ,蘆竹,池塘堤岸上，已斷頭,x,
桐林山,富戶山,673.22 ,土地調查局三等三角點,3,3-783,花崗石,23.30890494 ,121.28133478 ,277946.273 ,2578724.525 ,玉里 卓溪,,,
茅平山,,276.71 ,土地調查局三等三角點,3,3-784,花崗石,23.43038833 ,121.48426278 ,298656.176 ,2592232.475 ,豐濱 長濱,,,
五甲,,5.32 ,土地調查局三等三角點,3,3-785,花崗石,22.58905400 ,120.32799364 ,180076.638 ,2499143.824 ,鳳山,廢點，找不到,,另有3-IC078在廟後殿樓頂
石頭山,,186.16 ,土地調查局三等三角點,3,3-786,花崗石,22.79182692 ,121.15878139 ,265473.482 ,2521447.396 ,卑南,廢點，找不到,,"另有3-IC130；另有省府""補鄒(41)""圖根補點"
友蚋山,烏塗山,623.98 ,土地調查局三等三角點,3,3-787,花崗石,25.14176244 ,121.62930622 ,312618.992 ,2781831.762 ,萬里 七堵,找不到,,另有仿3-787
鎮平,,169.77 ,土地調查局三等三角點,3,3-788,花崗石,23.63955289 ,121.40931547 ,290931.334 ,2615372.019 ,光復,廢點，找不到,,"另有3-IC328；另有省府""補施(28)""圖根補點"
台山,,235.83 ,土地調查局三等三角點,3,3-789,花崗石,22.03019392 ,121.53822914 ,304733.106 ,2437206.088 ,蘭嶼,,,
水母丁南山,,459.76 ,土地調查局三等三角點,3,3-790,花崗石,23.39208850 ,121.46475447 ,296676.351 ,2587984.538 ,長濱,,,
茄苳腳,,8.11 ,土地調查局三等三角點,3,3-791,花崗石,22.42547631 ,120.55195400 ,203050.616 ,2480945.061 ,佳冬,魚塭中,,
牛角坡,,241.90 ,土地調查局三等三角點,3,3-792,花崗石,25.03842272 ,121.39376703 ,288904.101 ,2770295.190 ,龜山,找不到，磚廠附近？,,
石寧山,,145.85 ,土地調查局三等三角點,3,3-793,花崗石,23.22274847 ,121.40996744 ,291130.071 ,2569214.502 ,長濱,,,另有2-1205
公館山,,94.40 ,土地調查局三等三角點,3,3-794,花崗石,25.07305214 ,121.58338472 ,308021.841 ,2774200.021 ,內湖,軍事管制區,,
沙汝灣,,25.74 ,土地調查局三等三角點,3,3-795,花崗石,23.21441250 ,121.40709167 ,290838.316 ,2568290.558 ,成功,找不到,,
白桑安,,25.39 ,土地調查局三等三角點,3,3-796,花崗石,23.25009900 ,121.41789258 ,291932.523 ,2572245.600 ,長濱,,,
姑子律,,7.92 ,土地調查局三等三角點,3,3-797,花崗石,23.41646342 ,121.48642333 ,298882.143 ,2590691.170 ,長濱,,,
拔子,,274.23 ,土地調查局三等三角點,3,3-798,花崗石,23.58742811 ,121.37923489 ,287877.705 ,2609591.039 ,瑞穗 光復,找不到,,另有3-IC326在西500M
鹿寮山,,266.95 ,土地調查局三等三角點,3,3-799,花崗石,22.93867350 ,121.12910078 ,262412.331 ,2537705.173 ,鹿野,斷頭，有號碼部份在屏東東港山友處,,
大鳥萬,,360.26 ,土地調查局三等三角點,3,3-800,花崗石,22.37295889 ,120.88697469 ,237532.660 ,2475065.379 ,大武,,,
新庄子,,226.32 ,土地調查局三等三角點,3,3-801,花崗石,25.21226500 ,121.49347753 ,298895.642 ,2789583.769 ,淡水 三芝,,,
鹿野村,,372.47 ,土地調查局三等三角點,3,3-802,花崗石,22.91687011 ,121.12317456 ,261806.456 ,2535290.387 ,鹿野,在屏東枋寮山友處,升為二等,
的成橋,知路橋,9.08 ,土地調查局三等三角點,3,3-803,花崗石,22.95942286 ,121.29680853 ,279607.645 ,2540026.592 ,東河,找不到,,
東都南崗山,都南崗,420.01 ,土地調查局三等三角點,3,3-804,花崗石,22.86588000 ,121.18375769 ,268027.639 ,2529650.252 ,東河,,,
瑞穗山,虎頭下山,232.49 ,土地調查局三等三角點,3,3-805,花崗石,23.50638461 ,121.36095089 ,286034.225 ,2600611.282 ,瑞穗,,,
三間屋,大俱來橋,63.51 ,土地調查局三等三角點,3,3-806,花崗石,23.36800367 ,121.46880225 ,297098.784 ,2585318.697 ,長濱,斷頭，有號碼部份在東港山友處,,
花蓮溪邊,忠橋,65.14 ,土地調查局三等三角點,3,3-807,花崗石,23.85283758 ,121.54124036 ,304299.642 ,2639037.264 ,壽豐,,,
大和村,大富,181.09 ,土地調查局三等三角點,3,3-808,花崗石,23.61304650 ,121.41053669 ,291064.350 ,2612436.891 ,光復,廢點，找不到,,"另有省府""補施(27)""圖根補點"
北成功,,14.81 ,土地調查局三等三角點,3,3-809,花崗石,23.10279592 ,121.38407872 ,288515.606 ,2555923.820 ,成功,找不到,,
統鼻,大通鼻社,12.19 ,土地調查局三等三角點,3,3-810,花崗石,23.35352061 ,121.47136064 ,297365.618 ,2583715.660 ,長濱,廢點，找不到,,
中福,,168.44 ,土地調查局三等三角點,3,3-811,花崗石,25.11584283 ,121.32600472 ,282045.461 ,2778851.469 ,林口,找不到，謝厝坑79號？,,另有兩顆基石
小馬,,12.47 ,土地調查局三等三角點,3,3-812,花崗石,22.99027361 ,121.32020036 ,281999.026 ,2543447.759 ,成功,找不到,,
太平嶺,,220.36 ,土地調查局三等三角點,3,3-813,花崗石,25.11486031 ,121.38574828 ,288070.104 ,2778758.241 ,林口 八里,林口高爾夫球場內9號果嶺東北角,,
西鴨子蘭山,,469.89 ,土地調查局三等三角點,3,3-814,花崗石,22.62020617 ,120.99110267 ,248257.079 ,2502437.322 ,太麻里,找不到,,
巴塱衛山,,69.68 ,土地調查局三等三角點,3,3-815,花崗石,22.34489517 ,120.89732808 ,238596.655 ,2471957.343 ,大武,,,
樟桔坑山,,880.82 ,土地調查局三等三角點,3,3-816,花崗石,24.91743850 ,121.73351356 ,323260.587 ,2757036.607 ,坪林,,,
擺子擺社,,125.44 ,土地調查局三等三角點,3,3-817,花崗石,22.89541747 ,121.13853444 ,263384.173 ,2532916.216 ,鹿野,在台東地政人員處,,
東虷子崙,賓茂山,160.15 ,土地調查局三等三角點,3,3-818,花崗石,22.53662856 ,120.96795311 ,245875.629 ,2493183.563 ,太麻里,,,另有3-4216在西160M
大武崙山,,230.96 ,土地調查局三等三角點,3,3-819,花崗石,25.15851206 ,121.70971536 ,320716.747 ,2783727.641 ,安樂,,,
下安通山,,313.99 ,土地調查局三等三角點,3,3-820,花崗石,23.28397169 ,121.33141311 ,283074.872 ,2575974.221 ,富里,,,
飯山,,410.38 ,土地調查局三等三角點,3,3-821,花崗石,22.03791975 ,121.53912783 ,304822.881 ,2438061.825 ,蘭嶼,,,
基隆嶼山,,182.36 ,土地調查局三等三角點,3,3-822,花崗石,25.19259453 ,121.78689878 ,328476.346 ,2787546.264 ,基隆嶼,找不到,,"另有""海軍 NO22""水泥柱"
大竹高山,,480.58 ,土地調查局三等三角點,3,3-823,花崗石,22.44071125 ,120.92849394 ,241811.891 ,2482564.584 ,大武,,,
三仙山,北白守蓮山,128.40 ,土地調查局三等三角點,3,3-824,花崗石,23.13530856 ,121.39140222 ,289256.004 ,2559526.252 ,成功,找不到,,
